Date ,Loc,Time,Net,Band size,Band ID,Species,Sex/method,Sexing method,Age,Method.Age.,wing,weight,bill,Recap?,Photo #,Molt,Notes
28/06/2015,KAB,930,,0,71,Hypocnemis cantator,U,,A,,51,13,,N,7268-70,p1 R 0.8,
28/06/2015,KAB,1020,,1B,78,Gymnopithys rufigula,M,,A,,77,29,,N,7271-75,"R p4 0.8, L p3 0.6",recap 29 June 715
28/06/2015,KAB,1020,,1A,2,Gymnopithys rufigula,F,,A,,73,28,,Y,7276-90,,also photos 7359-61. recap 3x during session
28/06/2015,KAB,1120,,1,52,Thamnophilus murinus,M,,A,,65,20,,N,7291-94,R s7 0.7,
28/06/2015,KAB,1120,,0,72,Dixiphia pipra,U,,S,,71,11,,N,7295-98,,
28/06/2015,KAB,1230,,1B,79,Pithys albifrons,U,,A,,70,19.5,,N,7299-7301,,
28/06/2015,KAB,1230,,0,73,Glyphorhynchus spirurus,U,,A,,71,17,,N,7302-05,recap 1 July 0820,
29/06/2015,KAB,615,,0A,155,Myrmotherula menetriesii,M,,A,,55,8,,N,7338-42,,
29/06/2015,KAB,615,,1,53,Thamnomanes ardesiacus,M,,A,,74,-,,N,7343-47,,erroneous weight
29/06/2015,KAB,615,,0A,154,Myrmotherula menetriesii,M,,A,,55,9,,N,7335-37,L p9 0.5 R p1 0.3,
29/06/2015,KAB,615,,0,74,Dixiphia pipra,U,,S,,63,11.5,,N,7348-50,,
29/06/2015,KAB,615,,1B,80,Xiphorhynchus pardalotus,F/BP,,A,,96,36,,N,7351-54,,"bill 27, tarsus 21. recap 30 June 0615"
29/06/2015,KAB,615,,0,75,Dixiphia pipra,F,,A,,66,12,,N,7355-58,,
29/06/2015,KAB,715,,0A,156,Myrmotherula menetriesii,M,,A,,58,9,,N,7367-73,,
29/06/2015,KAB,715,,0A,157,Tunchiornis ochraceiceps,U,,A,,59,11,,N,7362-66,,
29/06/2015,KAB,715,,0A,158,Epinecrophylla gutturalis,U,,J,,51,11,,N,7378-81,,no fly
29/06/2015,KAB,715,,1B,81,Dendrocincla fuliginosa,U,,A,,-,39,,N,7374-77,"L p3 0.5, p2 0.8; R p2 0.2, p1 0.8",
29/06/2015,KAB,715,,0A,159,Epinecrophylla gutturalis,F,,A,,50,9,,N,7382-84,,short fly
29/06/2015,KAB,715,,0A,160,Myrmotherula longipennis,F,,A,,58,11,,N,7385-88,,
29/06/2015,KAB,715,,1B,82,Thamnomanes ardesiacus,M,,A,,77,18,,N,7389-92,,
29/06/2015,KAB,715,,0,76,Dixiphia pipra,U,,S,,64,13,,N,7394-97,,
29/06/2015,KAB,715,,1B,83,Gymnopithys rufigula,F,,A,,75,-,,N,7359-61,"p10, s2,7 sym; s2,3 R",escaped
29/06/2015,KAB,715,,1A,26,Xiphorhynchus guttatus,F/BP,,A,,102,31,,N,7398-7402,,
29/06/2015,KAB,715,,1A,97,Xiphorhynchus pardalotus,U,,A,,106,39,,N,7403-10,,
29/06/2015,KAB,845,,1B,84,Willisornis poecilinotus,M,,A,,62,16,,N,7425-30,L p2 0.8,
29/06/2015,KAB,845,,0A,162,Willisornis poecilinotus,F,,S,,65,16,,N,7420-24,,
29/06/2015,KAB,845,,0A,161,Isleria guttata,U,,A,,51,10,,N,7414-19,p5 0.4 sym,
29/06/2015,KAB,845,,0,2,Dixiphia pipra,M,,A,,64,11,,Y,7411-13,,
29/06/2015,KAB,950,,0A,163,Glyphorhynchus spirurus,U,,A,,66,12,,N,7431-34,,
29/06/2015,KAB,950,,0,77,Mionectes macconnelli,U,,A,,60,10,,N,7435-38,R p8 0.5 s1 0.6; L p8 0.4 s1 0.8,
29/06/2015,KAB,950,,0,78,Dixiphia pipra,M,,A,,63,10,,N,7439-42,,
29/06/2015,KAB,1100,,1B,85,Thamnophilus murinus,F,,A,,60,24,,N,7449-56,,
29/06/2015,KAB,1100,,1B,86,Xenops minutus,U,,A,,66,11.5,,N,7444-48,,
29/06/2015,KAB,1300,,3,7,Geotrygon montana,U,,J,,120,-,,N,7457-61,,"too heavy for Pesola. No fly. Recap 30 June by James, walking near nets"
29/06/2015,KAB,1300,,0,79,Dixiphia pipra,U,,S,,60,12,,N,7462-65,,
29/06/2015,KAB,1300,,0,80,Pipra erythrocephala,M,,S,,56,12,,N,7467-69,"p9,8; s5,6",
29/06/2015,KAB,1430,,0A,164,Epinecrophylla gutturalis,M,,A,,49,8.5,,N,7471-75,"p5 L 0.8, R 0.3",weak fly
29/06/2015,KAB,1430,,0A,166,Pipra erythrocephala,U,,S,,57,13,,N,-,,escaped
29/06/2015,KAB,1430,,0A,165,Epinecrophylla gutturalis,U,,J,,51,9,,N,7476-82,,no fly
29/06/2015,KAB,1430,,0,81,Tunchiornis ochraceiceps,U,,-,,57,10,,N,7483-87,,
29/06/2015,KAB,1530,,0A,167,Epinecrophylla gutturalis,F,,A,,48,8,,N,7500-11,,
29/06/2015,KAB,1530,,0,82,Tunchiornis ochraceiceps,U,,A,,60,10,,N,7493-99,,
29/06/2015,KAB,1530,,1B,87,Willisornis poecilinotus,M,,A,,66,17,,N,7488-92,"p3 R 0.6, L 0.8",recap 30 June 0915
30/06/2015,KAB,615,,1,54,Rhynchocyclus olivaceus,U,,A,,71,20,,N,7512-15,p1 L,
30/06/2015,KAB,615,,1A,27,Formicarius colma,F,,A,,83,46,,N,7522-26,,
30/06/2015,KAB,615,,0A,168,Myrmotherula menetriesii,M,,A,,52,9,,N,7516-21 ,p6 0.8 sym,
30/06/2015,KAB,915,,1B,88,Willisornis poecilinotus,F,,A,,66,17,,N,-,,escaped
30/06/2015,KAB,915,,0A,169,Dixiphia pipra,F,,A,,62,11,,N,7534-37,"p8 0.9, p7 0.9, s3 0.8 s7 0.8 sym",irides red
30/06/2015,KAB,915,,0A,170,Myrmotherula longipennis,F,,A,,56,9,,N,7529-33,,
30/06/2015,KAB,1020,,0,83,Mionectes macconnelli,U,,A,,65,12,,N,7538-40,,
30/06/2015,KAB,1145,,1,55,Rhynchocyclus olivaceus,U,,A,,70,19,,N,7541-45,,
30/06/2015,KAB,1245,,0,84,Xenops minutus,U,,A,,59,-,,N,7550-51,,
30/06/2015,KAB,1245,,1B,89,Tachyphonus surinamus,F,,A,,78,21,,N,7546-49,"R p5 0.8, s1 0.1; L p5 0.4, s1 0.7",
30/06/2015,KAB,1245,,0,85,Mionectes macconnelli,U,,A,,65,11,,N,7552-56,,
30/06/2015,KAB,1400,,0,86,Dixiphia pipra,U,,S,,60,11,,N,7557-60,,
30/06/2015,KAB,1400,,0A,171,Myrmotherula menetriesii,F,,A,,53,10,,N,7561-67,,
30/06/2015,KAB,1500,,0,87,Dixiphia pipra,U,,S,,63,11,,N,7568-73,,
01/07/2015,KAB,615,,1,56,Thamnomanes ardesiacus,F/BP,,A,,71,17,,N,7587-89,"L p2, R p4-2",
01/07/2015,KAB,615,,1B,90,Gymnopithys rufigula,M,,A,,75,37,,N,7574-79,L p8 0.4; R p9 0.7. Recap @ 1130,
01/07/2015,KAB,615,,1,57,Thamnomanes caesius,M,,S,,68,14,,N,7583-86,"p5, p4, s2",
01/07/2015,KAB,615,,0,88,Myrmotherula menetriesii,M,,A,,56,9,,N,7580-82,,
01/07/2015,KAB,615,,1B,91,Willisornis poecilinotus,F,,A,,56,16,,N,7590-93,,
01/07/2015,KAB,720,,0A,172,Dixiphia pipra,U,,S,,62,12,,N,7594-96,,
01/07/2015,KAB,720,,1B,92,Gymnopithys rufigula,M,,A,,75,38,,N,7600-02,both p6 0.7,
01/07/2015,KAB,720,,0A,174,Pipra erythrocephala,U,,S,,58,10,,N,7597-99,,
01/07/2015,KAB,720,,1,58,Thamnomanes ardesiacus,M,,A,,72,18,,N,7609-13,,
01/07/2015,KAB,720,,0,89,Dixiphia pipra,M,,A,,65,10,,N,7603-08,,
01/07/2015,KAB,820,,0,90,Dixiphia pipra,U,,S,,60,12,,N,7619-20,,
01/07/2015,KAB,820,,0A,175,Hypocnemis cantator,U,,A,,50,11,,N,7614-18,,
01/07/2015,KAB,820,,0,91,Dixiphia pipra,U,,S,,61,10,,N,7621-23,,
01/07/2015,KAB,915,,0,93,Myrmotherula longipennis,M,,S,,59,10,,N,7643-47,"p6, p5 0.7; s2 0.7",
01/07/2015,KAB,915,,0,92,Dixiphia pipra,U,,S,,64,13,,N,7639-42,,
01/07/2015,KAB,915,,0,94,Glyphorhynchus spirurus,F/BP,,A,,66,12,,N,7635-38,Recap recorded 21 July @ CHA.  Error??  Poss. 0A-194 is CHA recap,
01/07/2015,KAB,915,,0,95,Myrmotherula axillaris,M,,S,,51,6,,N,7631-34,,weight likely erroneous
01/07/2015,KAB,915,,1B,93,Dendrocincla fuliginosa,U,,A,,107,39,,N,7627-30,"p3 0.7 sym, p2 0.9 sym",
01/07/2015,KAB,915,,1B,94,Willisornis poecilinotus,M,,A,,65,17,,N,7624-26,both p4 0.1,
01/07/2015,KAB,1115,,3,8,Hylexetastes perrotii,U,,A,,130,>100,,N,7648-59,,
01/07/2015,KAB,1115,,1B,95,Dendrocincla fuliginosa,U,,A,,105,39,,N,7660-63,"p5,4 0.8; s1 0.4",
01/07/2015,KAB,1115,,1B,96,Dendrocincla fuliginosa,U,,A,,-,40,,N,7664-70,"p6 0.3, p5 0.9, s1 0.7",
01/07/2015,KAB,1130,,3,10,Hylexetastes perrotii,U,,S,,135,>100,,N,7679-7687,,
01/07/2015,KAB,1130,,3,9,Hylexetastes perrotii,F,,A,,139,>100,,N,7671-78,,
05/07/2015,SAN,615,,1B,97,Cyanocompsa cyanoides,F,,U,,72,25,,N,7692-96,"wing molt L: p8 <0.1, p7 0.8, s1 0.8; R: p7 <0.1, p6 0.7, s2 0.8",
05/07/2015,SAN,615,,1,59,Thamnomanes caesius,F,,A,,68,15,,N,7688-91,"L p6 0.5, R p8 0.8",
05/07/2015,SAN,715,,0A,178,Glyphorhynchus spirurus,U,,A,,68,14,,N,7703-07,"p2 0.4, p3 0.3, asymm.",
05/07/2015,SAN,715,,0A,177,Epinecrophylla gutturalis,M,,A,,51,9,,N,7697-7702,recap 8 July 815,
05/07/2015,SAN,715,,0A,176,Myrmotherula axillaris,M,,A,,51,7,,N,7708-13,,
05/07/2015,SAN,715,,1,60,Thamnomanes ardesiacus,M,,A,,-,-,,N,-,"R p3 <0.1; escaped.  Recap 8 July 915, no photos",
05/07/2015,SAN,830,,1,61,Willisornis poecilinotus,M,,A,,63,17,,N,7714-22,recap 2x on 6 July (0615 and ~1900 (in bat nets)),
05/07/2015,SAN,830,,1B,98,Willisornis poecilinotus,F,,A,,60,15,,N,7724-28,p3 R <0.1. Recap 6 July 0615,
05/07/2015,SAN,830,,1B,99,Willisornis poecilinotus,U,,J,,60,17,,N,7729-31,,euthanized
05/07/2015,SAN,830,,1A,96,Turdus albicollis,U,,S,,109,48,,N,7732-35,,
05/07/2015,SAN,930,,0,96,Dixiphia pipra,U,,S,,63,10,,N,7739-41,,
05/07/2015,SAN,930,,0,97,Dixiphia pipra,U,,S,,62,12,,N,7736-38,,
05/07/2015,SAN,930,,0,98,Dixiphia pipra,U,,S,,62,12,,N,7742-44,,
05/07/2015,SAN,1015,,1B,199,Myrmeciza ferruginea,F/BP,,A,,66,25,,N,7745-55,,
05/07/2015,SAN,1015,,0,99,Dixiphia pipra,U,,S,,60,12,,N,7756-59,,
06/07/2015,SAN,615,,1B,102,Pithys albifrons,U,,A,,72,20,,N,7772-74,,
06/07/2015,SAN,615,,1,62,Onycorhynchus coronatus,U,,A,,73,15,,N,7760-71,,
06/07/2015,SAN,615,,1B,103,Thamnophilus murinus,M,,A,,60,16,,N,7775-79,,
06/07/2015,SAN,615,,1,63,Cercomacra tyrannina,F,,S,,64,14,,N,7780-83,,
06/07/2015,SAN,615,,1,64,Thamnomanes caesius,M,,A,,70,13,,N,7784-87,p4 L 0.2,
06/07/2015,SAN,720,,0,102,Mionectes oleagineus,U,,U,,57,10,,N,7793-96,,
06/07/2015,SAN,720,,0,101,Mionectes macconnelli,U,,A,,64,10,,N,7801-04,,
06/07/2015,SAN,720,,0,103,Glyphorhynchus spirurus,U,,A,,70,14,,N,7797-7800,,
06/07/2015,SAN,720,,1B,100,Myrmeciza ferruginea,M,,A,,62,25,,N,7788-92,,
06/07/2015,SAN,815,,0,100,Glyphorhynchus spirurus,U,,A,,67,13,,N,7816-18,,
06/07/2015,SAN,815,,0,104,Dixiphia pipra,U,,S,,65,8,,N,7812-15,weight likely erroneous,
06/07/2015,SAN,815,,0,105,Mionectes macconnelli,U,,A,,65,12,,N,7809-11,,
06/07/2015,SAN,815,,0,106,Glyphorhynchus spirurus,F/BP,,A,,68,12,,N,7805-08,recap 9 July 815,
06/07/2015,SAN,915,,0,107,Dixiphia pipra,U,,S,,60,11,,N,7819-21,,
06/07/2015,SAN,1015,,0,108,Dixiphia pipra,U,,S,,64,12,,N,7822-25,,
07/07/2015,SAN,1200,,0A,199,Glyphorhynchus spirurus,U,,A,,70,14,,Y,7826-29,L p2 0.5,
07/07/2015,SAN,1400,,1B,104,Pithys albifrons,U,,A,,72,22,,N,7830-32,,
08/07/2015,SAN,615,,1,65,Thamnomanes ardesiacus,F,,A,,71,17,,N,7838-40,"wing molt R: p5 0.8, s1 0.7; L: p5 0.5",
08/07/2015,SAN,615,,2,5,Bucco capensis,U,,A,,75,49,,N,7833-37,,
08/07/2015,SAN,615,,1,66,Thamnomanes caesius,M,,A,,68,14,,N,-,"escaped. Wing molt R: p8 0.7, p7 0.6; L: p6 0.6",
08/07/2015,SAN,715,,0A,112,Myrmotherula axillaris,F,,A,,49,6,,Y,7841-42,,
08/07/2015,SAN,815,,1B,59,Thamnomanes caesius,F,,A,,70,16,,Y,7850-54,"p2 0.3, s5 0.7",
08/07/2015,SAN,815,,1B,105,Pithys albifrons,U,,A,,70,19,,N,7843-45,,
08/07/2015,SAN,815,,0,109,Tunchiornis ochraceiceps,U,,A,,54,11,,N,7846-49,,
08/07/2015,SAN,915,,0,110,Dixiphia pipra,U,,S,,60,10,,N,7855-58,,
08/07/2015,SAN,915,,1,67,Thamnomanes ardesiacus,F,,A,,71,17,,N,7859-62 ,"wing molt L: p5 0.2, s1 0.2; R: p5 0.3, s1 0.5",
08/07/2015,SAN,1015,,0A,179,Mionectes oleagineus,U,,A,,66,8,,N,7863-66,,
08/07/2015,SAN,1115,,4,534-77546,Micrastur gilvicollis,U,,A,,190,>100,,N,7867-72,,
08/07/2015,SAN,1115,,1B,106,Dendrocincla fuliginosa,U,,A,,105,40,,N,7873-77,"wing molt L: p6 0.4, s2 0.8; R: p7 0.2",
08/07/2015,SAN,1225,,0,111,Dixiphia pipra,U,,A,,-,12,,N,7878-81,,
08/07/2015,SAN,1400,,1B,107,Gymnopithys rufigula,F,,A,,71,20,,N,-,escaped. Wing molt L: p2 0.9; R: p1 0.1,
08/07/2015,SAN,1500,,1B,108,Cyanocompsa cyanoides,F,,A,,74,23,,N,7889-96,no molt,
08/07/2015,SAN,1500,,0A,122,Dixiphia pipra,M,,A,,65,8,,Y,7884-88,,
09/07/2015,SAN,615,,1B,109,Willisornis poecilinotus,M,,A,,63,15,,N,7897-7900,no molt,
09/07/2015,SAN,725,,1A,22,Gymnopithys rufigula,M,,A,,74,30,,Y,7901-04,"R p6 0.6, asymm.",
09/07/2015,SAN,815,,0A,180,Myrmotherula menetriesii,F,,A,,56,10,,N,7905-09,no molt,
09/07/2015,SAN,915,,0,112,Platyrinchus platyrhynchos,U,,S,,62,9,,N,7910-13,released at net; no fly.  Parent in vicinity,
09/07/2015,SAN,915,,0,113,Glyphorhynchus spirurus,U,,A,,64,14,,N,7914-17,,
09/07/2015,SAN,1020,,0,114,Dixiphia pipra,U,,S,,63,11,,N,7923-27,,
09/07/2015,SAN,1020,,0A,181,Myrmotherula axillaris,M,,A,,51,6,,N,7918-22,L p7 0.8,
12/07/2015,ROL,615,,0A,182,Isleria guttata,M,,A,,48,9.5,,N,3877-81,both p4 0.6; chigger mites,
12/07/2015,ROL,615,,1A,28,Formicarius colma,M,,A,,82,47,,N,3882-85,recap 14 July 0615,
12/07/2015,ROL,715,,0A,183,Myrmotherula longipennis,F,,A,,55,7,,N,3889-93,"p4 0.9, p5 0.1; recap 13 July 825",
12/07/2015,ROL,715,,0,32,Glyphorhynchus spirurus,U,,A,,72,11,,Y,3894-3900,L p1 0.5; recap 13 July 930,
12/07/2015,ROL,1015,,1A,29,Xiphorhynchus guttatus,U,,A,,103,48,,N,3906-15,"p6 0.7, R p1 0.5",
12/07/2015,ROL,1015,,0A,185,Pipra erythrocephala,U,,S,,57,11,,N,3943-49,no molt,
12/07/2015,ROL,1015,,0A,184,Pipra erythrocephala,U,,S,,56,10,,N,3950-55,no molt,
12/07/2015,ROL,1015,,0,115,Glyphorhynchus spirurus,U,,A,,68,14,,N,3937-42,L p7 0.9; p4 0.8,
12/07/2015,ROL,1130,,0,116,Tunchiornis ochraceiceps,U,,A,,60,10,,N,3957-64,no molt,
12/07/2015,ROL,1130,,0,117,Dixiphia pipra,M,,S,,62,10,,N,3969-73,no molt,
13/07/2015,ROL,615,,0A,186,Myrmotherula longipennis,M,,S,,60,8.5,,N,3982-89,no molt. Recap 16 July,
13/07/2015,ROL,720,,1A,30,Xiphorhynchus guttatus,U,,A,,108,51,,N,3991-95,L p10 0.1,
13/07/2015,ROL,825,,0A,187,Epinecrophylla gutturalis,F,,A,,49,9,,N,4011-13,no molt,
13/07/2015,ROL,930,,0,118,Tunchiornis ochraceiceps,F/BP,,A,,56,10,,N,4026-30,no molt,
13/07/2015,ROL,1240,,0,119,Pipra erythrocephala,-,,-,,57,12,,N,4043-46,no molt,
13/07/2015,ROL,1240,,0A,188,Isleria guttata,M,,A,,50,8.5,,N,4032-37,"both p6 0.2, p5 0.7",
13/07/2015,ROL,1240,,0,120,Pipra erythrocephala,U,,S,,57,11,,N,4038-42,no molt,
13/07/2015,ROL,1240,,0A,83,Pipra erythrocephala,F/BP,,A,,54,11,,Y,4050-54,no molt,
13/07/2015,ROL,1500,,0A,84,Dixiphia pipra,F,,A,,62,13,,Y,4056-61,no molt. Skull 100%. Recap 14 July,
13/07/2015,ROL,1530,,1A,31,Formicarius colma,M,,A,,81,43,,N,4070-73,no molt,
14/07/2015,ROL,615,,1B,38,Willisornis poecilinotus,M,,A,,64,17,,Y,4085-90,both p3 0.2; body molt,
14/07/2015,ROL,615,,1A,32,Gymnopithys rufigula,M,,A,,73,26,,N,4094-99,no molt,
14/07/2015,ROL,615,,1,68,Thamnomanes caesius,M,,A,,70,15,,N,4112-17,R s4 0.6,
14/07/2015,ROL,615,,1A,33,Gymnopithys rufigula,F,,A,,74,27,,N,4103-07,no molt,
14/07/2015,ROL,715,,1B,101,Myrmeciza ferruginea,F,,A,,62,26,,N,4121-29,no molt,
14/07/2015,ROL,715,,1B,110,Gymnopithys rufigula,M,,A,,74,29,,N,4137-42,both p1 0.2,
14/07/2015,ROL,1530,,0A,189,Isleria guttata,F,,S?,,50,11,,N,4146-51,no molt; recap 16 July 915,
14/07/2015,ROL,1645,,0A,190,Isleria guttata,M,,S,,50,11,,N,4157-61,no molt,
14/07/2015,ROL,1645,,0A,191,Isleria guttata,M,,S,,50,10,,N,4152-56,no molt,
14/07/2015,ROL,1700,,0,121,Pipra erythrocephala,U,,A,,56,11,,N,4162-67,"L p5,4 0.4; s1,2,7 symm.",
